P0645,BOOGIE ICE SRT. SANDIA/NARANJA/FRESA X 38 DP X 22,2,12,0,24-11-2019 21:22:53
P0646,HUEVITO C/E AMER. X 32 BL X 55,2,12,0,24-11-2019 21:22:54
P0647,HUEVITO S/E AMER. X 40 BL X 55,2,12,0,24-11-2019 21:22:55
P0648,CHI-CHISTE DOBLE SABOR X 36 DP X 100,2,12,0,24-11-2019 21:22:56
P0649,GLOBO POP LED SURTIDO X 12 DP X 20,2,12,0,24-11-2019 21:22:57
P0650,CUATES NATURAL X 11 TR X 12 (0.50),2,30,0,24-11-2019 21:22:58
P0651,CUATES PICANTE X 11 TR X 12 (0.50),2,30,0,24-11-2019 21:22:59
P0652,CHIZITOS X 7 TR X 14 (0.50),2,30,0,24-11-2019 21:22:36
P0653,CHISITO X 14,2,10,0,24-11-2019 21:22:37
P0654,CHEESE TRIS X 14 TR X 13 (0.50),2,30,0,24-11-2019 21:22:38
P0655,PAPA LAYS X 12 TR X 12 (0.70),2,30,6,24-11-2019 21:22:39
P0656,DORITOS X 11 TR X 12 (0.70),2,30,0,24-11-2019 21:22:40
P0657,LIMON DULCITO X 20 BL X 115,2,26,0,24-11-2019 21:22:41
P0658,MENTA DULCITO X 20 BL X 160,2,26,7,24-11-2019 21:22:42
P0659,ANGEL FLAKES X 30 UN X 150 GR.,2,9,0,24-11-2019 21:22:43
P0660,ANGEL ZUCK X 30  UN X 150 GR.,2,9,0,24-11-2019 21:22:44
P0661,ANGEL CHOCK X 30 UN X 140 GR.,2,9,0,24-11-2019 21:22:45
P0662,ANGEL MEL X 30 UN X 140 GR.,2,9,0,24-11-2019 21:22:46
P0663,ANGEL FLAKES X 15 TR X 12,2,9,0,24-11-2019 21:22:47
P0664,ANGEL FRUTT X 30 UN X 140 GR.,2,9,0,24-11-2019 21:22:48
P0665,ANGEL ALMOHADA FRESIA X 30 UN X 110 GR.,2,9,0,24-11-2019 21:22:49
P0666,ANGEL ALMOHADA FRESIA X 15 TR X 12,2,9,4,24-11-2019 21:22:50
P0667,ANGEL ALMOHADA TITO X 30 UN X 110 GR.,2,9,0,24-11-2019 21:22:51
P0668,ANGEL ALMOHADA TITO X 15 TR X 12,2,9,0,24-11-2019 21:22:52
P0669,ANGEL ALMOHADA PEPE X 30 UN X 140 GR.,2,9,4,24-11-2019 21:22:53
P0670,ANGEL ALMOHADA PEPE X 15 TR X 12,2,9,0,24-11-2019 21:22:54
P0671,ANGEL COPIX X 15 TR X 12,2,9,4,24-11-2019 21:22:55
P0672,ANGEL COPIX X 30 UN X 140 GR.,2,9,0,24-11-2019 21:22:56
P0673,ANGEL ZUCK X 15 TR X 12,2,9,4,24-11-2019 21:22:57
P0674,ANGEL MEL X 15 TR X 12,2,9,4,24-11-2019 21:22:58
P0675,ANGEL CHOCK X 15 TR X 12,2,9,0,24-11-2019 21:22:59
P0676,ANGEL FRUTT X 15 TR X 12,2,9,4,24-11-2019 21:22:48
P0677,CRYSMELO COLOR X 20 BL X 335 GR.,2,23,4,24-11-2019 21:22:49
P0678,BONOBON ALFAJOR X 16 PK X 6,2,7,4,24-11-2019 21:22:50
P0679,MOGUL OSITOS X 12 DP X 12,2,7,4,24-11-2019 21:22:51
P0680,MOGUL ROLLO X 12 DP X 12,2,7,5,24-11-2019 21:22:52
P0681,MOGUL COCODRILOS X 12 DP X 12,2,7,0,24-11-2019 21:22:53
P0682,MOGUL PIECITOS X 12 DP X 12,2,7,0,24-11-2019 21:22:54
P0683,MENTA CRISTAL X 12 BL X 80,2,7,0,24-11-2019 21:22:55
P0684,DOS CABALLOS,2,31,0,24-11-2019 21:22:56
P0685,DOS CABALLOS CACKTAIL DE FRUTA,2,31,0,24-11-2019 21:22:57
P0686,BONOBON CLAS. X 12 DP X 30,2,7,0,24-11-2019 21:22:58
P0687,TIC TAC CHERRY PASION 24 DP X 12,3,41,0,24-11-2019 21:22:59
P0688,TIC TAC MENTA 24 DP X 12,3,41,0,24-11-2019 21:22:36
P0689,BOOGIE BOLAS SURTIDO X 30 DP X 30,2,12,13.5,24-11-2019 21:22:37
P0690,PANETON 8 X 750GRS,2,8,12.5,24-11-2019 21:22:38
P0691,KIT KAT X 996GR,2,28,12.5,24-11-2019 21:22:39
P0692,8 X 750GRM,2,8,0,24-11-2019 21:22:40
P0693,BAUDUCO PANDORO 500GRM,1,8,0,24-11-2019 21:22:41
P0694,PANETON 8 X 400GRS,2,31,0,24-11-2019 21:22:42
P0695,WAFER NUECES,2,8,0,24-11-2019 21:22:43
P0696,WAFER MAXI  X117GR,2,8,0,24-11-2019 21:22:44
P0697,WAFER 8 X14UND,1,8,0,24-11-2019 21:22:45
P0698,BAUDUCO 100GRM,2,31,0,24-11-2019 21:22:46
P0699,BAUDUCO LATA X 750GRM,2,8,0,24-11-2019 21:22:47
P0700,PANETON 8 900GRM,2,8,0,24-11-2019 21:22:48
P0701,8 CHOCO X500GRM,2,8,0,24-11-2019 21:22:49
P0702,TOSTADA 8,2,8,0,24-11-2019 21:22:50
P0703,MENTOS MANZANA X 24 DP X 12,1,32,0,24-11-2019 21:22:51
P0704,MENTOS FRESA X 24 DP X 12,2,32,0,24-11-2019 21:22:52
P0705,MENTOS MAGUIT X 24 DP X 12,2,32,0,24-11-2019 21:22:53
P0706,MENTOS MENTA X 24 DP X 12,2,32,8,24-11-2019 21:22:54
P0707,MENTOS FRUTAS X 24 DP X 12,2,32,8,24-11-2019 21:22:55
P0708,TIC TAC TORMENTA 24 DP X 12,2,41,8,24-11-2019 21:22:56
P0709,TRIANGULO BARRA X22X200GR,2,28,8,24-11-2019 21:22:57
P0710,HAY HAY BOL X 100 UN,2,22,8,24-11-2019 21:22:58
P0711,TRUFON BL X 100UND,2,39,12.5,24-11-2019 21:22:59
P0712,CHOCOPAYE X 216GR,2,22,0,24-11-2019 21:22:36
